episode,state_with_history,Q_action_0,Q_action_1
1,x1|[],0.0,0.0
300,"x6|[0, 1, 1, 1, 1]",0.0,0.1899999976158142
300,"x4|[0, 0, 1]",0.1412985920906067,1.6063575744628906
300,"x5|[0, 0, 1, 0]",0.11182326823472977,0.3876579999923706
300,"x6|[0, 0, 1, 0, 0]",0.0,0.34389999508857727
300,"x3|[1, 0]",0.8011260628700256,2.0596394538879395
300,"x4|[1, 0, 1]",0.7585814595222473,1.3381391763687134
300,"x5|[1, 0, 1, 1]",0.19923174381256104,0.7414206862449646
300,"x6|[1, 0, 1, 1, 1]",0.0,0.4095100164413452
300,"x6|[1, 1, 1, 0, 1]",0.0,0.4095100164413452
300,"x4|[0, 1, 0]",0.3713928461074829,141.54371643066406
300,"x5|[0, 1, 0, 0]",0.15052929520606995,0.6905073523521423
300,"x6|[0, 1, 0, 0, 0]",0.0,0.34389999508857727
300,"x4|[1, 1, 0]",0.7541409730911255,1.218699336051941
300,"x5|[1, 1, 0, 0]",0.0,1.1254994869232178
300,"x6|[1, 1, 0, 0, 1]",0.0,0.5217031240463257
300,"x5|[1, 0, 1, 0]",0.00989999994635582,1.157724142074585
300,"x6|[1, 0, 1, 0, 1]",0.0,0.6513215899467468
300,"x6|[1, 1, 0, 0, 0]",0.0,0.10000000149011612
300,"x5|[0, 0, 0, 1]",0.0936361700296402,0.6348254680633545
300,"x6|[0, 0, 0, 1, 0]",0.0,0.34389999508857727
300,"x6|[1, 0, 1, 1, 0]",0.0,0.5217031240463257
300,"x4|[1, 0, 0]",0.4210585355758667,1.1546521186828613
300,"x5|[1, 0, 0, 0]",0.0,0.882831335067749
300,"x6|[1, 0, 0, 0, 1]",0.0,0.4095100164413452
300,"x6|[0, 0, 0, 1, 1]",0.0,0.4095100164413452
300,"x5|[1, 1, 1, 1]",0.25737452507019043,0.7490851879119873
300,"x6|[1, 1, 1, 1, 0]",0.0,0.5217031240463257
300,"x5|[0, 0, 1, 1]",0.2548222839832306,1.0700817108154297
300,"x6|[0, 0, 1, 1, 0]",0.0,0.5695328116416931
300,"x5|[1, 1, 0, 1]",0.29965075850486755,0.6067509055137634
300,"x6|[1, 1, 0, 1, 0]",0.0,0.5695328116416931
300,"x6|[0, 0, 0, 0, 1]",0.0,0.46855902671813965
300,"x5|[1, 0, 0, 1]",0.05638374760746956,0.7282527685165405
300,"x6|[1, 0, 0, 1, 0]",0.0,0.1899999976158142
300,"x6|[0, 0, 1, 1, 1]",0.0,0.6125795245170593
300,"x6|[1, 1, 1, 1, 1]",0.0,0.46855902671813965
300,"x6|[0, 1, 1, 0, 1]",0.0,0.34389999508857727
300,"x6|[0, 1, 0, 0, 1]",0.0,0.34389999508857727
300,"x6|[1, 0, 1, 0, 0]",0.0,0.1899999976158142
300,"x6|[1, 1, 0, 1, 1]",0.0,0.34389999508857727
300,"x6|[1, 0, 0, 1, 1]",0.0,0.46855902671813965
300,"x5|[0, 1, 0, 1]",258.3672790527344,0.7912893295288086
300,"x6|[0, 1, 0, 1, 0]",569.5328369140625,0.4095100164413452
300,"x6|[0, 1, 0, 1, 1]",0.0,0.2709999978542328
300,"x6|[0, 0, 1, 0, 1]",0.0,0.2709999978542328
300,"x6|[1, 0, 0, 0, 0]",0.0,0.0
400,x1|[],179.79100036621094,4.1883440017700195
400,x2|[0],2.414398670196533,195.0137481689453
400,"x3|[0, 0]",1.0211447477340698,2.609811305999756
400,"x4|[0, 0, 0]",0.6216018199920654,1.2468091249465942
400,"x5|[0, 0, 0, 0]",0.29884961247444153,0.9385020732879639
400,"x6|[0, 0, 0, 0, 0]",0.0,0.6513215899467468
400,"x3|[0, 1]",232.486083984375,2.459322214126587
400,"x4|[0, 1, 1]",0.3920283317565918,1.7085909843444824
400,"x5|[0, 1, 1, 0]",0.11773407459259033,0.7860310673713684
400,"x6|[0, 1, 1, 0, 0]",0.0,0.34389999508857727
400,"x5|[0, 1, 1, 1]",0.3726903200149536,1.0005677938461304
400,"x6|[0, 1, 1, 1, 0]",0.0,0.6513215899467468
400,x2|[1],2.052971839904785,3.307410478591919
400,"x3|[1, 1]",1.3187482357025146,2.436903476715088
400,"x4|[1, 1, 1]",0.6414549946784973,1.5885130167007446
400,"x5|[1, 1, 1, 0]",0.2924443781375885,0.9233735203742981
400,"x6|[1, 1, 1, 0, 0]",0.0,0.6513215899467468
400,"x6|[0, 1, 1, 1, 1]",0.0,0.4095100164413452
400,"x4|[0, 0, 1]",0.29917919635772705,1.9077345132827759
400,"x5|[0, 0, 1, 0]",0.19197118282318115,0.6465171575546265
400,"x6|[0, 0, 1, 0, 0]",0.0,0.5217031240463257
400,"x3|[1, 0]",0.9339265823364258,2.278034210205078
400,"x4|[1, 0, 1]",0.8370410203933716,1.5864415168762207
400,"x5|[1, 0, 1, 1]",0.23095718026161194,1.0609532594680786
400,"x6|[1, 0, 1, 1, 1]",0.0,0.6513215899467468
400,"x6|[1, 1, 1, 0, 1]",0.0,0.5217031240463257
400,"x4|[0, 1, 0]",0.6639474034309387,335.3778991699219
400,"x5|[0, 1, 0, 0]",0.24981769919395447,0.9790075421333313
400,"x6|[0, 1, 0, 0, 0]",0.0,0.5695328116416931
400,"x4|[1, 1, 0]",0.826431393623352,1.6350566148757935
400,"x5|[1, 1, 0, 0]",0.0,1.2045220136642456
400,"x6|[1, 1, 0, 0, 1]",0.0,0.6125795245170593
400,"x5|[1, 0, 1, 0]",0.00989999994635582,1.253722071647644
400,"x6|[1, 0, 1, 0, 1]",0.0,0.6861894130706787
400,"x6|[1, 1, 0, 0, 0]",0.0,0.10000000149011612
400,"x5|[0, 0, 0, 1]",0.14702828228473663,0.7812374830245972
400,"x6|[0, 0, 0, 1, 0]",0.0,0.4095100164413452
400,"x6|[1, 0, 1, 1, 0]",0.0,0.5695328116416931
400,"x4|[1, 0, 0]",0.5582925081253052,1.2112839221954346
400,"x5|[1, 0, 0, 0]",0.0,1.024451494216919
400,"x6|[1, 0, 0, 0, 1]",0.0,0.46855902671813965
400,"x6|[0, 0, 0, 1, 1]",0.0,0.4095100164413452
400,"x5|[1, 1, 1, 1]",0.3323289155960083,0.8901562094688416
400,"x6|[1, 1, 1, 1, 0]",0.0,0.6125795245170593
400,"x5|[0, 0, 1, 1]",0.28572380542755127,1.3523677587509155
400,"x6|[0, 0, 1, 1, 0]",0.0,0.5695328116416931
400,"x5|[1, 1, 0, 1]",0.4394463300704956,0.9987136721611023
400,"x6|[1, 1, 0, 1, 0]",0.0,0.6861894130706787
400,"x6|[0, 0, 0, 0, 1]",0.0,0.5695328116416931
400,"x5|[1, 0, 0, 1]",0.0695553719997406,0.7282527685165405
400,"x6|[1, 0, 0, 1, 0]",0.0,0.2709999978542328
400,"x6|[0, 0, 1, 1, 1]",0.0,0.7458134293556213
400,"x6|[1, 1, 1, 1, 1]",0.0,0.5217031240463257
400,"x6|[0, 1, 1, 0, 1]",0.0,0.5217031240463257
400,"x6|[0, 1, 0, 0, 1]",0.0,0.4095100164413452
400,"x6|[1, 0, 1, 0, 0]",0.0,0.1899999976158142
400,"x6|[1, 1, 0, 1, 1]",0.0,0.5217031240463257
400,"x6|[1, 0, 0, 1, 1]",0.0,0.46855902671813965
400,"x5|[0, 1, 0, 1]",518.1189575195312,0.9755377173423767
400,"x6|[0, 1, 0, 1, 0]",771.2321166992188,0.5695328116416931
400,"x6|[0, 1, 0, 1, 1]",0.0,0.46855902671813965
400,"x6|[0, 0, 1, 0, 1]",0.0,0.4095100164413452
400,"x6|[1, 0, 0, 0, 0]",0.0,0.0
500,x1|[],338.37713623046875,4.452571392059326
500,x2|[0],2.8085010051727295,357.14874267578125
500,"x3|[0, 0]",1.3147296905517578,2.972287654876709
500,"x4|[0, 0, 0]",0.8156699538230896,1.552584171295166
500,"x5|[0, 0, 0, 0]",0.3680337071418762,1.153554916381836
500,"x6|[0, 0, 0, 0, 0]",0.0,0.7175704836845398
500,"x3|[0, 1]",419.8123474121094,2.663999557495117
500,"x4|[0, 1, 1]",0.622530460357666,1.8420302867889404
500,"x5|[0, 1, 1, 0]",0.16005218029022217,1.0581638813018799
500,"x6|[0, 1, 1, 0, 0]",0.0,0.4095100164413452
500,"x5|[0, 1, 1, 1]",0.4243927597999573,1.1213884353637695
500,"x6|[0, 1, 1, 1, 0]",0.0,0.6861894130706787
500,x2|[1],2.3622751235961914,3.542478084564209
500,"x3|[1, 1]",1.6667237281799316,2.6617960929870605
500,"x4|[1, 1, 1]",0.7987453937530518,1.853439211845398
500,"x5|[1, 1, 1, 0]",0.327680766582489,1.1444388628005981
500,"x6|[1, 1, 1, 0, 0]",0.0,0.6861894130706787
500,"x6|[0, 1, 1, 1, 1]",0.0,0.5217031240463257
500,"x4|[0, 0, 1]",0.4164053201675415,2.235837697982788
500,"x5|[0, 0, 1, 0]",0.308307021856308,0.6465171575546265
500,"x6|[0, 0, 1, 0, 0]",0.0,0.6125795245170593
500,"x3|[1, 0]",1.1572529077529907,2.5798797607421875
500,"x4|[1, 0, 1]",0.950777530670166,1.9224210977554321
500,"x5|[1, 0, 1, 1]",0.23095718026161194,1.4068074226379395
500,"x6|[1, 0, 1, 1, 1]",0.0,0.7712320685386658
500,"x6|[1, 1, 1, 0, 1]",0.0,0.6125795245170593
500,"x4|[0, 1, 0]",0.8274291157722473,523.36376953125
500,"x5|[0, 1, 0, 0]",0.406913697719574,1.065870761871338
500,"x6|[0, 1, 0, 0, 0]",0.0,0.6861894130706787
500,"x4|[1, 1, 0]",1.0442675352096558,1.8708606958389282
500,"x5|[1, 1, 0, 0]",0.00989999994635582,1.391972541809082
500,"x6|[1, 1, 0, 0, 1]",0.0,0.7458134293556213
500,"x5|[1, 0, 1, 0]",0.027719998732209206,1.3376938104629517
500,"x6|[1, 0, 1, 0, 1]",0.0,0.7458134293556213
500,"x6|[1, 1, 0, 0, 0]",0.0,0.1899999976158142
500,"x5|[0, 0, 0, 1]",0.17286694049835205,1.0479514598846436
500,"x6|[0, 0, 0, 1, 0]",0.0,0.46855902671813965
500,"x6|[1, 0, 1, 1, 0]",0.0,0.5695328116416931
500,"x4|[1, 0, 0]",0.6861956715583801,1.4521948099136353
500,"x5|[1, 0, 0, 0]",0.0,1.1079416275024414
500,"x6|[1, 0, 0, 0, 1]",0.0,0.46855902671813965
500,"x6|[0, 0, 0, 1, 1]",0.0,0.5217031240463257
500,"x5|[1, 1, 1, 1]",0.38441261649131775,1.2118453979492188
500,"x6|[1, 1, 1, 1, 0]",0.0,0.6513215899467468
500,"x5|[0, 0, 1, 1]",0.44422751665115356,1.4919283390045166
500,"x6|[0, 0, 1, 1, 0]",0.0,0.7175704836845398
500,"x5|[1, 1, 0, 1]",0.5219414830207825,1.1857722997665405
500,"x6|[1, 1, 0, 1, 0]",0.0,0.7175704836845398
500,"x6|[0, 0, 0, 0, 1]",0.0,0.6125795245170593
500,"x5|[1, 0, 0, 1]",0.10731495171785355,0.9328672289848328
500,"x6|[1, 0, 0, 1, 0]",0.0,0.34389999508857727
500,"x6|[0, 0, 1, 1, 1]",0.0,0.7941088676452637
500,"x6|[1, 1, 1, 1, 1]",0.0,0.6513215899467468
500,"x6|[0, 1, 1, 0, 1]",0.0,0.6125795245170593
500,"x6|[0, 1, 0, 0, 1]",0.0,0.5217031240463257
500,"x6|[1, 0, 1, 0, 0]",0.0,0.1899999976158142
500,"x6|[1, 1, 0, 1, 1]",0.0,0.5695328116416931
500,"x6|[1, 0, 0, 1, 1]",0.0,0.5695328116416931
500,"x5|[0, 1, 0, 1]",693.4916381835938,1.0735827684402466
500,"x6|[0, 1, 0, 1, 0]",864.9148559570312,0.7175704836845398
500,"x6|[0, 1, 0, 1, 1]",0.0,0.5695328116416931
500,"x6|[0, 0, 1, 0, 1]",0.0,0.4095100164413452
500,"x6|[1, 0, 0, 0, 0]",0.0,0.10000000149011612
600,x1|[],535.17626953125,4.666646957397461
600,x2|[0],3.0470147132873535,582.5993041992188
600,"x3|[0, 0]",1.5871622562408447,3.1739327907562256
600,"x4|[0, 0, 0]",0.8483048677444458,1.9058427810668945
600,"x5|[0, 0, 0, 0]",0.3680337071418762,1.1988447904586792
600,"x6|[0, 0, 0, 0, 0]",0.0,0.7175704836845398
600,"x3|[0, 1]",633.8934326171875,2.976012706756592
600,"x4|[0, 1, 1]",0.7834158539772034,2.1897668838500977
600,"x5|[0, 1, 1, 0]",0.2323913276195526,1.1129928827285767
600,"x6|[0, 1, 1, 0, 0]",0.0,0.5217031240463257
600,"x5|[0, 1, 1, 1]",0.4993828535079956,1.4735126495361328
600,"x6|[0, 1, 1, 1, 0]",0.0,0.7458134293556213
600,x2|[1],2.630063772201538,3.75993013381958
600,"x3|[1, 1]",1.85496985912323,2.886854887008667
600,"x4|[1, 1, 1]",1.1936650276184082,2.0330891609191895
600,"x5|[1, 1, 1, 0]",0.4648602604866028,1.464055061340332
600,"x6|[1, 1, 1, 0, 0]",0.0,0.7941088676452637
600,"x6|[0, 1, 1, 1, 1]",0.0,0.7712320685386658
600,"x4|[0, 0, 1]",0.6680299043655396,2.304108142852783
600,"x5|[0, 0, 1, 0]",0.39639216661453247,1.061232089996338
600,"x6|[0, 0, 1, 0, 0]",0.0,0.6861894130706787
600,"x3|[1, 0]",1.2857717275619507,2.8483974933624268
600,"x4|[1, 0, 1]",1.0257165431976318,2.186208486557007
600,"x5|[1, 0, 1, 1]",0.23095718026161194,1.5953691005706787
600,"x6|[1, 0, 1, 1, 1]",0.0,0.8649148344993591
600,"x6|[1, 1, 1, 0, 1]",0.0,0.7712320685386658
600,"x4|[0, 1, 0]",0.9828367233276367,724.9413452148438
600,"x5|[0, 1, 0, 0]",0.46177905797958374,1.237931251525879
600,"x6|[0, 1, 0, 0, 0]",0.0,0.7175704836845398
600,"x4|[1, 1, 0]",1.1076867580413818,2.073127269744873
600,"x5|[1, 1, 0, 0]",0.027719998732209206,1.4266108274459839
600,"x6|[1, 1, 0, 0, 1]",0.0,0.7712320685386658
600,"x5|[1, 0, 1, 0]",0.027719998732209206,1.416335940361023
600,"x6|[1, 0, 1, 0, 1]",0.0,0.7941088676452637
600,"x6|[1, 1, 0, 0, 0]",0.0,0.2709999978542328
600,"x5|[0, 0, 0, 1]",0.32338887453079224,1.218077301979065
600,"x6|[0, 0, 0, 1, 0]",0.0,0.6125795245170593
600,"x6|[1, 0, 1, 1, 0]",0.0,0.5695328116416931
600,"x4|[1, 0, 0]",0.7642223238945007,1.5978413820266724
600,"x5|[1, 0, 0, 0]",0.027719998732209206,1.1079416275024414
600,"x6|[1, 0, 0, 0, 1]",0.0,0.46855902671813965
600,"x6|[0, 0, 0, 1, 1]",0.0,0.6125795245170593
600,"x5|[1, 1, 1, 1]",0.4104521870613098,1.3787949085235596
600,"x6|[1, 1, 1, 1, 0]",0.0,0.6861894130706787
600,"x5|[0, 0, 1, 1]",0.47084423899650574,1.5498721599578857
600,"x6|[0, 0, 1, 1, 0]",0.0,0.7175704836845398
600,"x5|[1, 1, 0, 1]",0.5605436563491821,1.365988850593567
600,"x6|[1, 1, 0, 1, 0]",0.0,0.7458134293556213
600,"x6|[0, 0, 0, 0, 1]",0.0,0.6513215899467468
600,"x5|[1, 0, 0, 1]",0.1306295543909073,1.0570132732391357
600,"x6|[1, 0, 0, 1, 0]",0.0,0.34389999508857727
600,"x6|[0, 0, 1, 1, 1]",0.0,0.8332281708717346
600,"x6|[1, 1, 1, 1, 1]",0.0,0.7712320685386658
600,"x6|[0, 1, 1, 0, 1]",0.0,0.6513215899467468
600,"x6|[0, 1, 0, 0, 1]",0.0,0.6125795245170593
600,"x6|[1, 0, 1, 0, 0]",0.0,0.1899999976158142
600,"x6|[1, 1, 0, 1, 1]",0.0,0.7175704836845398
600,"x6|[1, 0, 0, 1, 1]",0.0,0.6513215899467468
600,"x5|[0, 1, 0, 1]",821.2261962890625,1.3314870595932007
600,"x6|[0, 1, 0, 1, 0]",928.2101440429688,0.8146979808807373
600,"x6|[0, 1, 0, 1, 1]",0.0,0.6861894130706787
600,"x6|[0, 0, 1, 0, 1]",0.0,0.6513215899467468
600,"x6|[1, 0, 0, 0, 0]",0.0,0.2709999978542328
700,x1|[],724.33154296875,4.823468208312988
700,x2|[0],3.348795175552368,742.2173461914062
700,"x3|[0, 0]",1.8266772031784058,3.4621589183807373
700,"x4|[0, 0, 0]",0.9484409093856812,2.0641517639160156
700,"x5|[0, 0, 0, 0]",0.43587836623191833,1.243441104888916
700,"x6|[0, 0, 0, 0, 0]",0.0,0.7458134293556213
700,"x3|[0, 1]",768.3053588867188,3.293987274169922
700,"x4|[0, 1, 1]",1.1537575721740723,2.4506382942199707
700,"x5|[0, 1, 1, 0]",0.2608008086681366,1.5164952278137207
700,"x6|[0, 1, 1, 0, 0]",0.0,0.5695328116416931
700,"x5|[0, 1, 1, 1]",0.5232800841331482,1.684666633605957
700,"x6|[0, 1, 1, 1, 0]",0.0,0.7712320685386658
700,x2|[1],2.8188395500183105,3.9091670513153076
700,"x3|[1, 1]",1.9670368432998657,3.045816421508789
700,"x4|[1, 1, 1]",1.2452220916748047,2.25557541847229
700,"x5|[1, 1, 1, 0]",0.49699100852012634,1.4940015077590942
700,"x6|[1, 1, 1, 0, 0]",0.0,0.7941088676452637
700,"x6|[0, 1, 1, 1, 1]",0.0,0.8784233331680298
700,"x4|[0, 0, 1]",0.8561844825744629,2.608182907104492
700,"x5|[0, 0, 1, 0]",0.4246857166290283,1.2771813869476318
700,"x6|[0, 0, 1, 0, 0]",0.0,0.6861894130706787
700,"x3|[1, 0]",1.4598733186721802,2.9781274795532227
700,"x4|[1, 0, 1]",1.0633621215820312,2.297675132751465
700,"x5|[1, 0, 1, 1]",0.2984660565853119,1.6214587688446045
700,"x6|[1, 0, 1, 1, 1]",0.0,0.8784233331680298
700,"x6|[1, 1, 1, 0, 1]",0.0,0.7941088676452637
700,"x4|[0, 1, 0]",1.3483341932296753,809.3558959960938
700,"x5|[0, 1, 0, 0]",0.5596365332603455,1.5821194648742676
700,"x6|[0, 1, 0, 0, 0]",0.0,0.7941088676452637
700,"x4|[1, 1, 0]",1.1655718088150024,2.1877520084381104
